category,Indicateur,Item Code,Item,Element Code,Element,Unit,Flag
Emissions,6816..7263,6816,"Residential, commercial, institutional and AFF",7263,Share of sector in total emissions,%,Fc
Emissions,6816..7264,6816,"Residential, commercial, institutional and AFF",7264,Share of sector in total CO2 emissions,%,Fc
Emissions,6816..7265,6816,"Residential, commercial, institutional and AFF",7265,Share of sector in total CH4 emissions,%,Fc
Emissions,6816..7266,6816,"Residential, commercial, institutional and AFF",7266,Share of sector in total N2O emissions,%,Fc
Emissions,6816..7267,6816,"Residential, commercial, institutional and AFF",7267,Share of CO2 in sector emissions,%,Fc
Emissions,6816..7268,6816,"Residential, commercial, institutional and AFF",7268,Share of CH4 in sector emissions,%,Fc
Emissions,6816..7269,6816,"Residential, commercial, institutional and AFF",7269,Share of N2O in sector emissions,%,Fc
Emissions,6817..7178,6817,Industrial processes and product use,7178,Emissions (CO2eq) from F-gases,Gigagrams,A
Emissions,6817..7179,6817,Industrial processes and product use,7179,Share of sector in total F-gases emissions,Gigagrams,Fc
Emissions,6817..7180,6817,Industrial processes and product use,7180,Share of F-gases in sector emissions,Gigagrams,Fc
Emissions,6817..7194,6817,Industrial processes and product use,7194,Emissions (CO2eq) from CO2,Gigagrams,A
Emissions,6817..7231,6817,Industrial processes and product use,7231,Emissions (CO2eq),Gigagrams,A
Emissions,6817..7243,6817,Industrial processes and product use,7243,Emissions (CO2eq) from N2O,Gigagrams,A
Emissions,6817..7244,6817,Industrial processes and product use,7244,Emissions (CO2eq) from CH4,Gigagrams,A
Emissions,6817..7263,6817,Industrial processes and product use,7263,Share of sector in total emissions,%,Fc
Emissions,6817..7264,6817,Industrial processes and product use,7264,Share of sector in total CO2 emissions,%,Fc
Emissions,6817..7265,6817,Industrial processes and product use,7265,Share of sector in total CH4 emissions,%,Fc
Emissions,6817..7266,6817,Industrial processes and product use,7266,Share of sector in total N2O emissions,%,Fc
Emissions,6817..7267,6817,Industrial processes and product use,7267,Share of CO2 in sector emissions,%,Fc
Emissions,6817..7268,6817,Industrial processes and product use,7268,Share of CH4 in sector emissions,%,Fc
Emissions,6817..7269,6817,Industrial processes and product use,7269,Share of N2O in sector emissions,%,Fc
Emissions,6818..7178,6818,Waste,7178,Emissions (CO2eq) from F-gases,Gigagrams,A
Emissions,6818..7179,6818,Waste,7179,Share of sector in total F-gases emissions,Gigagrams,Fc
Emissions,6818..7180,6818,Waste,7180,Share of F-gases in sector emissions,Gigagrams,Fc
Emissions,6818..7194,6818,Waste,7194,Emissions (CO2eq) from CO2,Gigagrams,A
Emissions,6818..7231,6818,Waste,7231,Emissions (CO2eq),Gigagrams,A
Emissions,6818..7243,6818,Waste,7243,Emissions (CO2eq) from N2O,Gigagrams,A
Emissions,6818..7244,6818,Waste,7244,Emissions (CO2eq) from CH4,Gigagrams,A
Emissions,6818..7263,6818,Waste,7263,Share of sector in total emissions,%,Fc
Emissions,6818..7264,6818,Waste,7264,Share of sector in total CO2 emissions,%,Fc
Emissions,6818..7265,6818,Waste,7265,Share of sector in total CH4 emissions,%,Fc
Emissions,6818..7266,6818,Waste,7266,Share of sector in total N2O emissions,%,Fc
Emissions,6818..7267,6818,Waste,7267,Share of CO2 in sector emissions,%,Fc
Emissions,6818..7268,6818,Waste,7268,Share of CH4 in sector emissions,%,Fc
Emissions,6818..7269,6818,Waste,7269,Share of N2O in sector emissions,%,Fc
Emissions,6819..7178,6819,Other sources,7178,Emissions (CO2eq) from F-gases,Gigagrams,A
Emissions,6819..7179,6819,Other sources,7179,Share of sector in total F-gases emissions,Gigagrams,Fc
Emissions,6819..7180,6819,Other sources,7180,Share of F-gases in sector emissions,Gigagrams,Fc
Emissions,6819..7194,6819,Other sources,7194,Emissions (CO2eq) from CO2,Gigagrams,A
Emissions,6819..7231,6819,Other sources,7231,Emissions (CO2eq),Gigagrams,A
Emissions,6819..7243,6819,Other sources,7243,Emissions (CO2eq) from N2O,Gigagrams,A
Emissions,6819..7263,6819,Other sources,7263,Share of sector in total emissions,%,Fc
Emissions,6819..7264,6819,Other sources,7264,Share of sector in total CO2 emissions,%,Fc
Emissions,6819..7266,6819,Other sources,7266,Share of sector in total N2O emissions,%,Fc
Emissions,6819..7267,6819,Other sources,7267,Share of CO2 in sector emissions,%,Fc
Emissions,6819..7269,6819,Other sources,7269,Share of N2O in sector emissions,%,Fc
Emissions,6821..7178,6821,Energy total,7178,Emissions (CO2eq) from F-gases,Gigagrams,A
Emissions,6821..7179,6821,Energy total,7179,Share of sector in total F-gases emissions,Gigagrams,Fc
Emissions,6821..7180,6821,Energy total,7180,Share of F-gases in sector emissions,Gigagrams,Fc
Emissions,6821..7194,6821,Energy total,7194,Emissions (CO2eq) from CO2,Gigagrams,A
Emissions,6821..7231,6821,Energy total,7231,Emissions (CO2eq),Gigagrams,A
Emissions,6821..7243,6821,Energy total,7243,Emissions (CO2eq) from N2O,Gigagrams,A
Emissions,6821..7244,6821,Energy total,7244,Emissions (CO2eq) from CH4,Gigagrams,A
Emissions,6821..7263,6821,Energy total,7263,Share of sector in total emissions,%,Fc
Emissions,6821..7264,6821,Energy total,7264,Share of sector in total CO2 emissions,%,Fc
Emissions,6821..7265,6821,Energy total,7265,Share of sector in total CH4 emissions,%,Fc
Emissions,6821..7266,6821,Energy total,7266,Share of sector in total N2O emissions,%,Fc
Emissions,6821..7267,6821,Energy total,7267,Share of CO2 in sector emissions,%,Fc
Emissions,6821..7268,6821,Energy total,7268,Share of CH4 in sector emissions,%,Fc
Emissions,6821..7269,6821,Energy total,7269,Share of N2O in sector emissions,%,Fc
Emissions,6822..7178,6822,Land use sources,7178,Emissions (CO2eq) from F-gases,Gigagrams,A
Emissions,6822..7179,6822,Land use sources,7179,Share of sector in total F-gases emissions,Gigagrams,Fc
Emissions,6822..7180,6822,Land use sources,7180,Share of F-gases in sector emissions,Gigagrams,Fc
Emissions,6822..7194,6822,Land use sources,7194,Emissions (CO2eq) from CO2,Gigagrams,A
Emissions,6822..7231,6822,Land use sources,7231,Emissions (CO2eq),Gigagrams,A
Emissions,6822..7243,6822,Land use sources,7243,Emissions (CO2eq) from N2O,Gigagrams,A
Emissions,6822..7244,6822,Land use sources,7244,Emissions (CO2eq) from CH4,Gigagrams,A
Emissions,6822..7263,6822,Land use sources,7263,Share of sector in total emissions,%,Fc
Emissions,6822..7264,6822,Land use sources,7264,Share of sector in total CO2 emissions,%,Fc
Emissions,6822..7265,6822,Land use sources,7265,Share of sector in total CH4 emissions,%,Fc
Emissions,6822..7266,6822,Land use sources,7266,Share of sector in total N2O emissions,%,Fc
Emissions,6822..7267,6822,Land use sources,7267,Share of CO2 in sector emissions,%,Fc
Emissions,6822..7268,6822,Land use sources,7268,Share of CH4 in sector emissions,%,Fc
Emissions,6822..7269,6822,Land use sources,7269,Share of N2O in sector emissions,%,Fc
Emissions,6823..7178,6823,Sources total,7178,Emissions (CO2eq) from F-gases,Gigagrams,A
Emissions,6823..7179,6823,Sources total,7179,Share of sector in total F-gases emissions,Gigagrams,Fc
Emissions,6823..7180,6823,Sources total,7180,Share of F-gases in sector emissions,Gigagrams,Fc
Emissions,6823..7194,6823,Sources total,7194,Emissions (CO2eq) from CO2,Gigagrams,A
Emissions,6823..7231,6823,Sources total,7231,Emissions (CO2eq),Gigagrams,A
Emissions,6823..7243,6823,Sources total,7243,Emissions (CO2eq) from N2O,Gigagrams,A
Emissions,6823..7244,6823,Sources total,7244,Emissions (CO2eq) from CH4,Gigagrams,A
Emissions,6823..7263,6823,Sources total,7263,Share of sector in total emissions,%,Fc
Emissions,6823..7264,6823,Sources total,7264,Share of sector in total CO2 emissions,%,Fc
Emissions,6823..7265,6823,Sources total,7265,Share of sector in total CH4 emissions,%,Fc
Emissions,6823..7266,6823,Sources total,7266,Share of sector in total N2O emissions,%,Fc
Emissions,6823..7267,6823,Sources total,7267,Share of CO2 in sector emissions,%,Fc
Emissions,6823..7268,6823,Sources total,7268,Share of CH4 in sector emissions,%,Fc
Emissions,6823..7269,6823,Sources total,7269,Share of N2O in sector emissions,%,Fc
Emissions,6825..7178,6825,Sources total excl. AFOLU,7178,Emissions (CO2eq) from F-gases,Gigagrams,A
Emissions,6825..7179,6825,Sources total excl. AFOLU,7179,Share of sector in total F-gases emissions,Gigagrams,Fc
Emissions,6825..7180,6825,Sources total excl. AFOLU,7180,Share of F-gases in sector emissions,Gigagrams,Fc
Emissions,6825..7194,6825,Sources total excl. AFOLU,7194,Emissions (CO2eq) from CO2,Gigagrams,A
Emissions,6825..7231,6825,Sources total excl. AFOLU,7231,Emissions (CO2eq),Gigagrams,A
Emissions,6825..7243,6825,Sources total excl. AFOLU,7243,Emissions (CO2eq) from N2O,Gigagrams,A
Emissions,6825..7244,6825,Sources total excl. AFOLU,7244,Emissions (CO2eq) from CH4,Gigagrams,A
Emissions,6825..7263,6825,Sources total excl. AFOLU,7263,Share of sector in total emissions,%,Fc
Emissions,6825..7264,6825,Sources total excl. AFOLU,7264,Share of sector in total CO2 emissions,%,Fc
Emissions,6825..7265,6825,Sources total excl. AFOLU,7265,Share of sector in total CH4 emissions,%,Fc
Emissions,6825..7266,6825,Sources total excl. AFOLU,7266,Share of sector in total N2O emissions,%,Fc
Emissions,6825..7267,6825,Sources total excl. AFOLU,7267,Share of CO2 in sector emissions,%,Fc
Emissions,6825..7268,6825,Sources total excl. AFOLU,7268,Share of CH4 in sector emissions,%,Fc
Emissions,6825..7269,6825,Sources total excl. AFOLU,7269,Share of N2O in sector emissions,%,Fc
Emissions,71..72292,71,Rye,72292,Implied emission factor for N2O (Crop residues),kg N2O-N/kg N,Fc
Emissions,71..72302,71,Rye,72302,Emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,71..72312,71,Rye,72312,Emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,71..72342,71,Rye,72342,Direct emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,71..72352,71,Rye,72352,Direct emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,71..72362,71,Rye,72362,Indirect emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,71..72372,71,Rye,72372,Indirect emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,71..72392,71,Rye,72392,Residues (Crop residues),Kg of nutrients,Fc
Emissions,75..72292,75,Oats,72292,Implied emission factor for N2O (Crop residues),kg N2O-N/kg N,Fc
Emissions,75..72302,75,Oats,72302,Emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,75..72312,75,Oats,72312,Emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,75..72342,75,Oats,72342,Direct emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,75..72352,75,Oats,72352,Direct emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,75..72362,75,Oats,72362,Indirect emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,75..72372,75,Oats,72372,Indirect emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,75..72392,75,Oats,72392,Residues (Crop residues),Kg of nutrients,Fc
Emissions,79..72292,79,Millet,72292,Implied emission factor for N2O (Crop residues),kg N2O-N/kg N,Fc
Emissions,79..72302,79,Millet,72302,Emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,79..72312,79,Millet,72312,Emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,79..72342,79,Millet,72342,Direct emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,79..72352,79,Millet,72352,Direct emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,79..72362,79,Millet,72362,Indirect emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,79..72372,79,Millet,72372,Indirect emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,79..72392,79,Millet,72392,Residues (Crop residues),Kg of nutrients,Fc
Emissions,83..72292,83,Sorghum,72292,Implied emission factor for N2O (Crop residues),kg N2O-N/kg N,Fc
Emissions,83..72302,83,Sorghum,72302,Emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,83..72312,83,Sorghum,72312,Emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,83..72342,83,Sorghum,72342,Direct emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,83..72352,83,Sorghum,72352,Direct emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,83..72362,83,Sorghum,72362,Indirect emissions (N2O) (Crop residues),Gigagrams,Fc
Emissions,83..72372,83,Sorghum,72372,Indirect emissions (CO2eq) (Crop residues),Gigagrams,Fc
Emissions,83..72392,83,Sorghum,72392,Residues (Crop residues),Kg of nutrients,Fc
Emissions,867..71761,867,"Meat, cattle",71761,Emissions intensity,kg CO2eq/kg product,Fc
Emissions,867..7231,867,"Meat, cattle",7231,Emissions (CO2eq),gigagrams,Fc
Emissions,882..71761,882,"Milk, whole fresh cow",71761,Emissions intensity,kg CO2eq/kg product,Fc
Emissions,882..7231,882,"Milk, whole fresh cow",7231,Emissions (CO2eq),gigagrams,Fc
Emissions,946..72244,946,Buffaloes,72244,Implied emission factor for CH4 (Enteric),Kg CH4/head,Fc
Emissions,946..72246,946,Buffaloes,72246,Implied emission factor for CH4 (Manure management),Kg CH4/head,Fc
Emissions,946..72254,946,Buffaloes,72254,Emissions (CH4) (Enteric),Gigagrams,Fc
Emissions,946..72256,946,Buffaloes,72256,Emissions (CH4) (Manure management),Gigagrams,Fc
Emissions,946..72290,946,Buffaloes,72290,Implied emission factor for N2O (Manure on pasture),kg N2O-N/kg N,Fc
Emissions,946..72291,946,Buffaloes,72291,Implied emission factor for N2O (Manure applied),kg N2O-N/kg N,Fc
Emissions,946..72296,946,Buffaloes,72296,Implied emission factor for N2O (Manure management),kg N2O-N/kg N,Fc
Emissions,946..72300,946,Buffaloes,72300,Emissions (N2O) (Manure on pasture),Gigagrams,Fc
Emissions,946..72301,946,Buffaloes,72301,Emissions (N2O) (Manure applied),Gigagrams,Fc
Emissions,946..72306,946,Buffaloes,72306,Emissions (N2O) (Manure management),Gigagrams,Fc
Emissions,946..72310,946,Buffaloes,72310,Emissions (CO2eq) (Manure on pasture),Gigagrams,Fc
Emissions,946..72311,946,Buffaloes,72311,Emissions (CO2eq) (Manure applied),Gigagrams,Fc
Emissions,946..72314,946,Buffaloes,72314,Emissions (CO2eq) (Enteric),Gigagrams,Fc
Emissions,946..72316,946,Buffaloes,72316,Emissions (CO2eq) (Manure management),Gigagrams,Fc
Emissions,946..72340,946,Buffaloes,72340,Direct emissions (N2O) (Manure on pasture),Gigagrams,Fc
Emissions,946..72341,946,Buffaloes,72341,Direct emissions (N2O) (Manure applied),Gigagrams,Fc
Emissions,946..72346,946,Buffaloes,72346,Direct emissions (N2O) (Manure management),Gigagrams,Fc
Emissions,946..72350,946,Buffaloes,72350,Direct emissions (CO2eq) (Manure on pasture),Gigagrams,Fc
Emissions,946..72351,946,Buffaloes,72351,Direct emissions (CO2eq) (Manure applied),Gigagrams,Fc
Emissions,946..72356,946,Buffaloes,72356,Direct emissions (CO2eq) (Manure management),Gigagrams,Fc
Emissions,946..72360,946,Buffaloes,72360,Indirect emissions (N2O) (Manure on pasture),Gigagrams,Fc
Emissions,946..723601,946,Buffaloes,723601,Indirect emissions (N2O that volatilises) (Manure on pasture),Gigagrams,Fc
Emissions,946..723602,946,Buffaloes,723602,Indirect emissions (N2O that leaches) (Manure on pasture),Gigagrams,Fc
Emissions,946..72361,946,Buffaloes,72361,Indirect emissions (N2O) (Manure applied),Gigagrams,Fc
Emissions,946..72366,946,Buffaloes,72366,Indirect emissions (N2O) (Manure management),Gigagrams,Fc
Emissions,946..72370,946,Buffaloes,72370,Indirect emissions (CO2eq) (Manure on pasture),Gigagrams,Fc
Emissions,946..72371,946,Buffaloes,72371,Indirect emissions (CO2eq) (Manure applied),Gigagrams,Fc
Emissions,946..72376,946,Buffaloes,72376,Indirect emissions (CO2eq) (Manure management),Gigagrams,Fc
Emissions,946..72380,946,Buffaloes,72380,Manure (N content) (Manure on pasture),Kg,Fc
Emissions,946..723801,946,Buffaloes,723801,Manure (N content that volatilises) (Manure on pasture),Kg,Fc
Emissions,946..723802,946,Buffaloes,723802,Manure (N content that leaches) (Manure on pasture),Kg,Fc
Emissions,946..72381,946,Buffaloes,72381,Manure (N content) (Manure applied),Kg,Fc
Emissions,946..72386,946,Buffaloes,72386,Manure (N content) (Manure management),Kg,Fc
Emissions,946..72436,946,Buffaloes,72436,Emissions (CO2eq) from N2O (Manure management),Gigagrams,Fc
Emissions,946..72446,946,Buffaloes,72446,Emissions (CO2eq) from CH4 (Manure management),Gigagrams,Fc
Emissions,947..5510,947,"Meat, buffalo",5510,Production,tonnes,F
Emissions,947..71761,947,"Meat, buffalo",71761,Emissions intensity,kg CO2eq/kg product,Fc
Emissions,947..7231,947,"Meat, buffalo",7231,Emissions (CO2eq),gigagrams,Fc
Emissions,951..71761,951,"Milk, whole fresh buffalo",71761,Emissions intensity,kg CO2eq/kg product,Fc
Emissions,951..7231,951,"Milk, whole fresh buffalo",7231,Emissions (CO2eq),gigagrams,Fc
Emissions,960..5111,960,"Cattle, dairy",5111,Stocks,Head,F
Emissions,960..72244,960,"Cattle, dairy",72244,Implied emission factor for CH4 (Enteric),Kg CH4/head,Fc
Emissions,960..72246,960,"Cattle, dairy",72246,Implied emission factor for CH4 (Manure management),Kg CH4/head,Fc
Emissions,960..72254,960,"Cattle, dairy",72254,Emissions (CH4) (Enteric),Gigagrams,Fc
Emissions,960..72256,960,"Cattle, dairy",72256,Emissions (CH4) (Manure management),Gigagrams,Fc
Emissions,960..72290,960,"Cattle, dairy",72290,Implied emission factor for N2O (Manure on pasture),kg N2O-N/kg N,Fc
Emissions,960..72291,960,"Cattle, dairy",72291,Implied emission factor for N2O (Manure applied),kg N2O-N/kg N,Fc
Emissions,960..72296,960,"Cattle, dairy",72296,Implied emission factor for N2O (Manure management),kg N2O-N/kg N,Fc
Emissions,960..72300,960,"Cattle, dairy",72300,Emissions (N2O) (Manure on pasture),Gigagrams,Fc
Emissions,960..72301,960,"Cattle, dairy",72301,Emissions (N2O) (Manure applied),Gigagrams,Fc
Emissions,960..72306,960,"Cattle, dairy",72306,Emissions (N2O) (Manure management),Gigagrams,Fc
Emissions,960..72310,960,"Cattle, dairy",72310,Emissions (CO2eq) (Manure on pasture),Gigagrams,Fc
Emissions,960..72311,960,"Cattle, dairy",72311,Emissions (CO2eq) (Manure applied),Gigagrams,Fc
Emissions,960..72314,960,"Cattle, dairy",72314,Emissions (CO2eq) (Enteric),Gigagrams,Fc
Emissions,960..72316,960,"Cattle, dairy",72316,Emissions (CO2eq) (Manure management),Gigagrams,Fc
Emissions,960..72340,960,"Cattle, dairy",72340,Direct emissions (N2O) (Manure on pasture),Gigagrams,Fc
Emissions,960..72341,960,"Cattle, dairy",72341,Direct emissions (N2O) (Manure applied),Gigagrams,Fc
Emissions,960..72346,960,"Cattle, dairy",72346,Direct emissions (N2O) (Manure management),Gigagrams,Fc
